text,source,date,url
"The Voice will be chosen by 
Aboriginal and Torres Strait 
Islander people based on the 
wishes of local communities
• Members of the Voice would be selected by 
Aboriginal and Torres Strait Islander communities, 
not appointed by the Executive Government.
• Members would serve on the Voice for a fixed period of time, to ensure regular 
accountability to their communities.
• To ensure cultural legitimacy, the way that members of the Voice would be 
chosen would suit the wishes of local communities and would be determined 
through the post-referendum process.
3The Voice will be representative 
of Aboriginal and Torres Strait 
Islander communities, gender 
balanced and include youth
• Members of the Voice would be Aboriginal 
and/or Torres Strait Islander, according to the standard three part test.
• Members would be chosen from each of the states, territories and the Torres Strait Islands.",Recognising Aboriginal and Torres Strait Islander peoples through a Voice - Information Booklet.pdf,2023-09-14,https://voice.gov.au/sites/default/files/2023-06/voice-information-booklet-english.pdf
"bring government to a halt” and called 
the claim to the contrary “untenable”.  
  
 
*** 
 
This is misleading. The constitutional 
amendment deliberately focuses  on the 
policy and parliamentary process, not 
the courts. It emphasises participation 
by Aboriginal and Torres Strait Islander 
peoples in the political process rather 
than specifying any legal obligations on 
the Parliament or Executive. As a 
consequence, t he overwhelming 
majority of legal opinion is that the 
Voice is constitutionally and legally 
sound.  
 
 
2. THERE ARE NO DETAILS  
 
This is a big decision.  
 
 
 
 
 
 
*** 
 
However, the Government won’t 
reveal key details before the vote.   
 
 
  
 
It is correct that changing the Australian 
Constitution is a big decision, and one 
that is constitutionally left for the 
Australian people through an exercise of 
the ultimate – popular – sovereignty 
under section 128 of the Constitutio n.  
 
*** 
 
It is misleading to state that the",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"increase the number of annual health checks, from 550 to over 20,000 over 10 years.
Listening Works: Better Results in Education
Families and community leaders have been involved in every step of the new Dhupuma Barker school in Arnhem Land, from lesson-planning to uniforms and lunches.
Genuine partnership has driven strong school attendance rates and better results. The ‘Dhupuma Firebirds’ 
Robotics team recently competed in the VEX International Championships in Texas, the first team from the Northern Territory ever to qualify.
Principal Phillip Heath says:
“Listening to the community is a game-changer in regional and remote education.”
Listening Works: Indigenous Rangers
There are nearly 2,000 Indigenous Rangers working on country.
Rangers care for our environment by working to prevent bushfires, controlling feral pests and improving 
the health of our rivers.
Listening to Indigenous Rangers means sharing in 65,000 years of knowledge and connection to our land
and waters.",Official Referendum Booklet.pdf,2023-09-14,https://www.aec.gov.au/referendums/files/pamphlet/referendum-booklet.pdf
"A Voice will help us listen to locals and save money.We’re all better off when governments don’t waste taxpayer money on things that aren’t working.
6. The time is now.
The idea of a Voice has been decades in the making. Many Aboriginal and Torres Strait Islander people have put 
in a great deal of hard work and goodwill.
Voting No means nothing will change. It means accepting we can’t do better.Don’t risk more of the same:
• Worse life expectancy.
• Worse results in education and employment.
• Worse outcomes in health.
Vote Yes to break this cycle and unite our nation.
Eddie Betts, Adelaide and Carlton AFL legend, Gubrun, Wirangu/Kokatha man:
“I know the Voice won’t fix everything overnight but I feel like it’s the opening of a pathway to make sure 
we are included and respected in decision-making on issues that impact us.”
Yes case  
continues
p.18
The case for voting   No
Many legal experts have warned this would cause considerable delays in decision making.",Official Referendum Booklet.pdf,2023-09-14,https://www.aec.gov.au/referendums/files/pamphlet/referendum-booklet.pdf
"significant research that supports the 
view t hat greater input from Aboriginal 
and Torres Strait Islander people into 
government decisions, policies and laws 
that affect them will result in better 
outcomes for them, and better use of 
public funding.  
 
The claim is also inaccurate in saying 
that there  are hundreds of Indigenous 
representative bodies. There are many 
Aboriginal and Torres Strait Islander 
corporations providing services in 
specific areas like health, land 
management and legal services, and 
there are some bodies in the States and 
Territori es that have some kind of 
representative function. However they 
are not performing the intended role of 
the Voice. There is currently no national 
representative body that is available to 
provide advice to Parliament and the 
Executive on the full suite of l aws, 
policies and decisions that affect 
Aboriginal and Torres Strait Islander 
people.  
 
*** 
 
This is misleading in that the Voice will",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"supports the claim that  practical progress will be 
made in relation to key indicators when the 
government listens to the views of Aboriginal 
and Torres Strait Islander people , and this will 
result in better results and value for money.  
 
 
*** 
 
This is not constitutionally require d, but it 
reflect s the Government’s Design Principles, that 
it has agreed to follow should the referendum be 
successful.  
 
*** 
 
This is not constitutionally required, but it 
reflect s the Government’s Design Principles, that 
it has agreed to follow should t he referendum be 
successful.  
 
 
*** 
 
This is correct. The Voice does not have 
constitutional power to veto parliamentary and 
government decisions, and the Government’s 
Design Principles indicate there is no intention 
for the Voice to administer funding or  deliver 
services.  
 
 
1. This idea came directly from 
Aboriginal and Torres Strait 
Islander people.  
 
Voting Yes means:",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"constitutional amendment has no veto 
power over the Parliamen t or the 
Government. This means that the Voice 
cannot override (that is, veto) decisions 
made by the Parliament or the 
Government. The Voice provides its 
advice in the form of representations to 
the Government and Parliament, and 
the Parliament and Governm ent have 
the final sign -off on what decisions are 
made, what policies are developed, and 
what laws are passed.  
 
*** 
 
The claim of division is misleading in 
that it implies discriminatory and 
unequal treatment. The Voice proposal 
is about recognising the u nique status 
of Aboriginal and Torres Strait Islander 
people as the Indigenous Peoples of 
Australia through enhanced political 
participation. Internationally, this is 
recognised as being consistent with 
substantive equality.   
 
To say that the Voice is permanent is 
misleading in two respects. First, it could",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"Constitution. That demand is not met by a legislated body .
Even if a sincere government pledged to put a legislated V oice to a vote after a trial period, there would be no
guarantee the referendum would go ahead. After all, the priorities and composition of our governments and
parliament change rapidly . There would be a risk that Indigenous people would be stuck with another
representative body that, like ATSIC before it, could be dissolved with the stroke of a pen.
The lessons of any pilot period would also be limited. A statutory V oice would have a relatively weak standing
and legitimacy . It could not be expected to speak as loudly as a constitutional body . As such, Australians
could come to the end of the pilot period without a clear idea of the impact that a constitutional V oice might
have on laws and policies.
Moreover , a pilot period would not necessarily provide Australians with greater certainty about the details of",Establish the Voice to Parliament through legislation - UNSW Newsroom.pdf,2023-09-14,https://newsroom.unsw.edu.au/news/business-law/why-can’t-we-just-establish-voice-parliament-through-legislation
"involved more than 1000 Aboriginal and Torres 
Strait Islander people across the country, and 
which led to a consensus position asking for a 
constitutionally enshrined Fi rst Nations Voice. It 
is consistently confirmed through polling. In 
January 2023, an Ipsos poll indicated 80% 
support amongst the 300 Indigenous 
respondents. In April 2023, YouGov found 
support at 83% among the 732 Indigenous 
participants in its poll acros s the country. In 
2022, Reconciliation Australia’s Barometer survey 
found that 87% of First Nations respondents said 
it was important to protect  a First Nations body 
in the Constitution. In addition to the polling, 
there is also significant support among  
 21  
 
 
 
 
 
 
*** 
 
The call for a Voice did not 
come from politicians.  
 
 
 
*** 
 
In 2017, after many years of 
work and countless 
conversations in every part of 
the country, nearly 250 
Aboriginal and Torres Strait 
Islander leaders and elders 
endorsed the Uluru Statement",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"of the proposal is to provide a response 
to the consequences of that division.”   
 
The second reason is th at the statement 
and quote refer to a narrow and 
incomplete concept of ‘equality’. 
Equality does not require treating all 
people the same – indeed, such formal 
ideas of equality are outdated, and 
often perpetuate structural and 
institutional discrimination  and unfair 
treatment. Modern ideas of equality 
look at substantive treatment, which 
recognises that there will be differences 
between individuals and groups that 
might require different treatment. 
According to international and domestic 
human rights law, one such group are 
Indigenous peoples, whose unique 
history, culture and connection to land 
require due recognition. This includes 
through political participation.   
   
 62 *** 
 
Our Constitution belongs to all 
Australians.  
 
 
 
 
 
 
 
 
 
 
 
 
*** 
 
Our Parliament is there to represent all 
Australians.  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
***",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"Referendum Working Group and 
Constitutional Expert Group. The  
Australian people have been given all 
relevant details to understand the part 
of the proposal that is being voted on in 
the referendum.  
 
*** 
 
This statement is misleading, as it 
ignores the significant amount of 
research that has been conducted that 
prove s that more input from Aboriginal 
and Torres Strait Islander people into 
decisions that affect them results in 
better outcomes.  
 
The authors of the Uluru Statement 
from the Heart said that a 
constitutionally enshrined Voice was the 
means to address “the structural nature 
of our problem” and “the torment of our 
powerlessness”.  
 
 
*** 
 
This is misleading in two key respects. 
The first is that it implies that the 
membership of the body is a matter to 
be decided at the referendum, but we 
do not have this detail. The number of 
members of the Voice has been left in 
the constitutional amendment to be 
determined by the Parliament, and can",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"facilitate participation in government and 
parliamentary decisions, known as the Voice.   
  
 13 What is the Voice:  
 
The Voice will be a 
committee of Aboriginal and 
Torres Strait Islander people 
who will give advice to the 
Parliament and  Government 
on issues that affect their 
community.  
 
It will include Indigenous 
Australians from every state 
and territory, the Torres 
Strait Islands and 
representatives from the 
regions and remote 
communities.  
 
Members of the Voice will be 
chosen by Abor iginal and 
Torres Strait Islander people 
in their local area and serve 
for a fixed period.  
  
 
The constitutional amendment refers to the 
Aboriginal and Torres Strait Islander Voice as 
being a ‘body’. The composition of the Voice  will 
be determined by the Parliament in designing 
the detail of the body.  
 
Working with the First Nations Referendum 
Working Group, the government has agreed to a 
set of ‘Design Principles’, that will guide the",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"government or Parliament to do anything, and that any 
future decision regarding matters such as Aboriginal and 
Torres Strait Islander rights  or reparations will need to be  
made and  agreed on by the  democratically elected 
Government and Parliament. The so-called ‘activist’ 
statements quoted in the No case come from individuals, 
and do not represent the collective view of Aboriginal and 
Torres Strait Islander people. Indeed, the intention of the 
Voice  is that it will provide a vehicle through which those 
views can be more accurately ascertained, and 
communicated to Government and the Parliament.  
8. IT WILL BE COSTLY AND BUREAUCRATIC  
 This a subjective claim that is apt to  mislead.  The 
question of funding and resourcing, as with every other 
government body, including the Parliament and the Courts, 
will be an ongoing matter that is determined by the 
government . This will allow, as part of th e ordinary and",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"*** 
 
Australians should have details 
before the vote, not after.  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
*** 
 
We don’t know how it will work, we 
don’t know who will be on it, but we do 
know it will permanently divide us as 
Australians.  
 
 
 
 
 
 
 
 
 remote representatives as well as 
representation for the mainland 
Torres St rait Islander population.  
- The Voice will have balanced gender 
representation at the national level.  
 
 
*** 
 
This is misleading. Full details have been 
provided to the Australian people about 
the constitutional amendment, that is, 
the part of the proposal that will be put 
into the Constitution. This includes the 
wording of the amendment, the 
government’s explanatory 
memorandum, a joint parliamentary 
committee report, the Solicitor -
General’s legal advice, and the 
communiques and minutes of the 
Referendum Wor king Group and 
Constitutional Expert Group. The 
Australian people have been given all",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"different treatment of Aboriginal and Torres Strait Islander 
people , including a power to make special laws based on 
race. The Voice pro posal is a way of recognising this existing 
difference, and the unique status, history and culture of 
Aboriginal & Torres Strait Islander people, in a positive way.  
The concept of division implies discrimination and unequal 
treatment . But c ontrary to this  simple statement, equality 
does not require treating all people the same  – indeed, such 
formal ideas of equality are outdated, and often perpetuate 
structural and institutional discrimination and unfair 
treatment. Modern ideas of equality look at substant ive 
treatment, which recognises that there will be differences 
between individuals and groups that might require different 
treatment. According to international and domestic human 
rights law, one such group are Indigenous peoples, whose 
unique history, cul ture and connection to land require due",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"However, there is some detail about what the Voice will look like. The government has taken the
sensible option of indicating what it will do following a successful referendum, and how it will go
about setting up the Voice. It has worked with the Referendum Working Group to finalise a set of
design principles that provide the outline of what the voice will look like – how it will represent
Aboriginal and Torres Strait Islander people across the country, what functions it will have, and how
it will be accountable.",10 questions about the Voice to Parliament answered by the experts - The Conversation.pdf,2023-09-14,https://theconversation.com/10-questions-about-the-voice-to-parliament-answered-by-the-experts-207014
"2. Constitutional recognition for 
concrete results.  
 
Constitutional recognition is a 
powerful statement that will 
drive practical change.  
 
 
 
 
 
*** 
 
Voting Yes means:  
■ Recognising Aboriginal and 
Torres Strait Islander peoples as 
the First Peoples of Australia.  
 
*** 
 
■ Celebrating and sharing 
65,000 years of history.  
 
 
 
 
 
 
 
*** 
  
 
 
Practical change will not be driven by 
constitutional recognition alone , it is the fact that 
constitutional recognition is being done through 
structural reform of the Voice that will 
particularly drive change.  
 
 
 
*** 
 
 
The constitutional amendment expressly states 
that the Voice is a form of recognition.  
 
 
*** 
 
This appears to  refer to the extent recognition 
acts as a celebration of Aboriginal and Torre s 
Strait Islander history, or to the extent that the 
Voice will be a vehicle through which  Aboriginal 
and Torre s Strait Islander history can be better 
understood, shared and celebrated.",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"peoples. It is accurate to describe this function as 
giving ‘advice ’ in that it will not have any binding 
effect on government and the Parliament. There 
is a requirement that the Voice only give advice 
on issues ‘relating to Aboriginal and Torres Strait 
Islander peoples’ . That includes  matters that 
exclusive ly relate to Aboriginal and Torres Strait 
Islander people, and also  general matters that 
have a specific impact on them.  
 
 
Why we need it:  
 
There are big challenges facing 
Aboriginal and Torres Strait 
Islander people:  
■ A life expectancy 8 years 
shorter than non -Indigenous 
Australians.  
 
 
*** 
 
■ Worse rates of disease and 
infant mortality.  
 
 
 
 
 
 
 
 
 
 
  
 
This is correct. Latest Australian Bureau of 
Statistics ( ABS) data from 2015 -2017 puts life 
expectancy of Aboriginal and T orres Strait 
Islander people between 7.8 and 8.6 years below 
that of non -Indigenous Australians.   
 
 
 
***",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"who voted for or against the proposed law and who desired to forward such a case.
The AEC does not have legislative authority to amend or fact check 
the Yes or No cases. 
page
21 Your official guide 
to the 2023 r
eferendum  
The official guide contains important information about voting and 
polling places, and a message from the Electoral Commissioner.
The official guide was prepared by the Australian Electoral Commission.Alternative versions of this booklet
For information about voting and the referendum in other languages call 
the number listed next to your preferred language. Your official referendum booklet will be available in 
other languages and accessible formats progressively throughout September on the AEC website at  aec.gov.au/translatedbooklet
Translated versions
First Nations languages
Your official referendum booklet is available in First Nations languages as audio tracks.
Culturally and linguistically diverse languages",Official Referendum Booklet.pdf,2023-09-14,https://www.aec.gov.au/referendums/files/pamphlet/referendum-booklet.pdf
"modern democracies. 
 
SCOPE: DO WE WANT A RACE-BASED INSTITUTION TO PROPOSE ITS OWN POLICIES 
AFFECTING THE WHOLE COMMUNITY? 
 
One of the main flaws in the referendum proposal is that it would give the new institution unlimited 
jurisdiction. This was made clear on January 23 by Noel Pearson, one of the key proponents of the voice. 
He told Patricia Karvelas on ABC radio: “There is hardly any subject matter that indigenous people 
would not be affected by and would not want to provide their advice to parliament.” 
 
Indigenous constitutional lawyer Megan Davis, who helped develop the voice proposal, shares this 
view. On December 21 last year she was asked on ABC television what issues indigenous Australians 
wanted to talk about to parliament through the voice. 
Davis’s answer: “At this point, virtually every issue.” 8 
 
© Rule of Law Institute of Australia “The Commonwealth - and cascading through the federation to the states and territories - will be",The Case for Voting No - Rule of Law Education Centre.pdf,2023-09-14,https://www.ruleoflaw.org.au/wp-content/uploads/Voice-Case-for-No-PDF.pdf
"constitutional adviser to the Regional Dialogues and the First Nations Constitutional Convention that 
led to the Uluru Statement from the Heart. She has advised the Australian Law Reform Commission, 
and has undertaken research for the Australian Human Rights Commission, the Australasian Institute 
of Judicial Administration , and the Judicial Conference of Australia. Her books include  Australian 
Public L aw (4th ed, Oxford University Press, 2023),  The Judge, The Judiciary and the Court: Individual, 
Collegial and Institutional Judicial Dynamics in Australia  (Cambridge University Press, 2021),  Judicial 
Federalism in Australia  (Federation Press, 2021),  The Ro le of the Solicitor -General: Negotiating Law, 
Politics and the Public Interest  (Hart Publishing, 2016);  The Critical Judgments Project: Re -reading Monis 
v The Queen  (Federation Press, 2016) and  The Tim Carmody Affair  (NewSouth Publishing, 2016).",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"The Yes /No pamphlet was originally introduced in 1912 to provide better 
information to voters in referendums, and it was hoped that the arguments would be 
put impartially and without misleading or incorrect claims. However, the pamphlet 
has proven to be controvers ial, and used to make political arguments designed to 
persuade voters, and not inform their vote. They have in the past contained 
exaggerated and misleading claims. This has led to calls for reform of the Yes/No 
Pamphlet and for the arguments to be drafted , or reviewed, by an independent body 
of relevant diversity, expertise and experience.  
 
In the absence of such reforms, the Indigenous Law Centre  and Gilbert + Tobin 
Centre of Public Law  has undertaken its own review of the claims made in the Yes/No 
pamphlet , to assist voters with reliable  information, for understand ing the proposal  
and the  arguments for and against the change, and to help in making an informed",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"future decision regarding Aboriginal 
and Torres Strait Islander rights, 
reparations or compensation will need 
to be made and ag reed on by the 
democratically elected Government and 
Parliament. The second is that these 
statements come from individuals, and 
do not represent the collective view of 
Aboriginal and Torres Strait Islander 
people. Indeed, the intention of the 
Voice is that  it will provide a vehicle 
through which those views can be more 
accurately ascertained, and 
communicated to Government and the 
Parliament.  
 
 
*** 
 
The Uluru Statement from the Heart 
seeks an immediate and prioritised 
reform of a constitutionally enshrined  
First Nations Voice. It also seeks future 
engagement on agreement -making and 
truth -telling. The Voice will deal with 
many pressing, and immediate issues 
affecting Aboriginal and Torres Strait 
Islander people, and may also engage 
with government on longer term 
objectives.  
 
 
*** 
 
This ignores the existence of modern",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"the result. It can also cause enormous harm to Aboriginal and Torres Strait Islander people.
Lukas Coch/AAP
10 questions about the V oice to Parliament - answered by
the experts
Published: June 19, 2023 6.08am AEST05/09/2023, 04:52 10 questions about the V oice to Parliament - answered by the experts
https://theconversation.com/10-questions-about-the-voice-to-parliament-answered-by-the-experts-207014 2/6Those looking for answers that avoid misinformation and disinformation often – with good reason –
turn to experts. And there are lots stepping up and trying to help, including those writing for The 
Conversation, and most recently @ReferendumQandA, a group of public, human rights and
international lawyers answering common questions as the referendum approaches. When you read
this information, you should always be wary of people speaking outside of their expertise and
experience, and anonymous accounts where these points can’t be checked.",10 questions about the Voice to Parliament answered by the experts - The Conversation.pdf,2023-09-14,https://theconversation.com/10-questions-about-the-voice-to-parliament-answered-by-the-experts-207014
"and Torres Strait Islander communities . 
Statements from Aboriginal and Torres Strait 
Islander people indicate that their priorities for 
the work of the Voice relate to health, housing, 
jobs, education, incarceration, land management 
and cultural protection.  
 
 
*** 
 
The constitutional amendment gives the Voice 
the function of making representations to 
Government and the Parliament. This is 
accurately described as an advisory function only 
and one that does not amount to a veto power. 
The Solicitor -General of the Commonwealth has 
explained that there is nothing in the 
constitutional am endment that would ‘fetter or 
impede’ the exercise of the powers of the 
Parliament or the Executive. The constitutional 
amendment allows Parliament to decide on 
conferring  other functions on the Voice. The 
Government’s Design Principles indicate that 
there  is no intention for the Voice to have a 
program delivery function. They state : ‘The Voice",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"tasked with reviewing each piece of 
legislation that is introduced into 
Parliament each year, and each piece of 
delegated legislation that is made each  
 70  
 
 
 
 
 
 
 
 
 
 
 
 
 
*** 
 
If the Voice is not satisfied with the 
way it has been consulted, or a 
decision that is made, it could appeal 
to the courts. How long would this 
take?  
 
 
 
 
 
 
 
 
 
 
 
 
 
*** 
 
Many legal experts have warned this 
would cause considerable delays in 
decision making.  
 
“The Voice will almost certainly become 
a lightning rod for protracted debate 
about a vast array of current issues. year. Supp orted by an expert secretariat, 
parliamentarians regularly navigate this 
workload. Of course, the Voice will face 
practical constraints in terms of funding 
and resources.  It will need to prioritise 
what areas it focusses its attention on, 
because its purp ose will be to have 
political influence. The Parliament will 
also play a role in setting out in 
legislation how the Voice’s",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"prioritise the most pressing issues for 
those people it represents and to whom 
it is accountable.  
 
*** 
 
This is misleading  in that b oth the 
Parliament and the High Court will have 
roles to play in determining the Voice’s 
powers , with the most significant role 
being played by the Parliament . The 
constitutional amendment specifically 
gives the Parliamen t authority  to 
determine the powers of the Voice. 
Craig Lenehan SC, a public law barrister, 
has explained  that the constitutional 
amendment allows for government and 
Parliament to manage in a practical way 
how the Voice’s representations are to 
be made, how they are received, and 
how they are dealt with. The High Court 
will have a supervisory role to e nsure 
that any legislation the Parliament 
passes does not contravene the 
constitutional function of the Voice to 
make representations to the 
government and the Parliament.   
 43  
*** 
 
It risks legal challenges, delays and 
dysfunctional government.",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"Territorians the right to Senate 
representation, and the right to vote in 
constitutional referendums.  What we 
do know is that the Commonwealth 
Solicitor -General has indicated that this 
change is consistent with, and likely to 
‘enhance’ the Australian system of 
democracy.  
 
*** 
 
This is misleading. While there has never 
been a constitutionally enshrined Voice 
in Australia, there has been ongoing 
recognition by governments across both 
sides of politics that there is a need to 
have greater input from Aboriginal and 
Torres Strait Islander people into 
government decisions and laws that 
affect them. This recognition has 
included, for instance, the creation of 
the National Aboriginal Consultative 
Committee (NACC), the  
National Abor iginal Conference (NAC), 
the Aboriginal and Torres Strait Islander 
Commission (ATSIC), National Congress 
of Australia’s First Peoples, and the 
Indigenous Advisory Council (IAC).  
 
It is correct that there is no comparative",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"Centre in conjunction with the Law Council of 
Australia and the Australian Association of 
Constitutional Law, the government’s 
Constit utional Expert Group, and the joint 
parliamentary committee process that received 
hundreds of submissions from legal experts 
across the country.  
 
 
*** 
 
While not unanimous, an overwhelming majority 
of expert legal opinion is that the Voice 
proposed in the constitutional amendment is 
constitutionally and legally sound. For example, 
submissions to the joint parliamentary 
committee looking at the constitutio nal 
amendment overwhelmingly  supported the 
soundness of the proposal. These included 
submissions from a former High Court Chief 
Justice, a former High Court Justice, Australia’s 
leading public law barrister, the Solicitor -General 
of the Commonwealth and th e Law Council of 
Australia.  
  
  
 37  
 
*** 
 
■ Will enhance our system of 
government.  
 
 
 
 
 
 
*** 
 
■ No veto power – Parliament 
and Government have final",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"included:  
- The Referendum Council’s 
consultations, including digital and 
public submissions. This revealed 
the strongest support (more than 
90%)  for Aboriginal and Torres Strait 
Islander people having a say when 
parliament makes laws and policies 
relating to Indigenous affairs.  
- The 2018 Joint Parliamentary 
Inquiry, which looked at the 
question of constitutional 
recognition, and received more than 
500 public submissions. The 
Committee concluded that the Uluru 
Statement “was a major turning 
point in the debate”, and focused all 
of its attention on the Voice 
proposal.  
- The 2021 Indigenous Voice Co -
Design Process, which noted in its 
final report that 90 % of the 
thousands of public submissions 
made to the process expressed 
support for a constitutional First 
Nations Voice.  
 
*** 
 
This is largely a subjective statement, 
but is misleading in that it refers to ”this 
approach ” which does not acknowledge 
the significant processes  surrounding",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
"of the Liberals, one Indigenous member 
of The Greens, one Indigenous member 
of the Jacqui Lambie Network and one 
independent Senator for Victoria 
(former Greens). The nature of politics 
means that Indigenous representation in 
the Parliament will rise and fall over 
time, depending on things such as party 
pre-selection decisions, and e lection 
results. In contrast, the Voice is an 
enduring body that directly represents 
Aboriginal and Torres Strait Islander 
people from every part of Australia.  
 
*** 
 
It is correct that this change of words 
was recently made to the national 
anthem.  
 
 
*** 
 
This is misleading in so far as the 
concept of division implies a disregard 
for substantive equality. Contrary to this 
simple statement, equality does not 
require treating all people the same – 
indeed, such formal ideas of equality are 
outdated, and often  perpetuate 
structural and institutional 
discrimination and unfair treatment. 
Modern ideas of equality look at",Expert Analysis of the 'Official Yes and No Cases' published by the Australian Electorial Commission - UNSW.pdf,2023-09-14,https://www.gtcentre.unsw.edu.au/sites/default/files/documents/Expert%20Analysis%20Yes%20No%20Pamphlet%2028%20August%20FINAL.pdf
